model,pair_id,scenario_id,axis,source_basis,query_token_jaccard,query_sequence_similarity,focal_allow_correct,focal_block_correct,strict_focal_pair_consistency,focal_direction_accuracy,focal_directional_margin,focal_unknown_argmax_rate,stable_control_accuracy,stable_control_overflip_rate,stable_control_correct_count,stable_control_judgment_count,stable_control_overflip_count,stable_control_candidate_count,candidate_accuracy,candidate_correct_count,candidate_judgment_count,candidate_multiclass_brier,candidate_multiclass_brier_sum,candidate_unknown_argmax_rate,candidate_unknown_argmax_count,candidate_unknown_probability,candidate_unknown_probability_sum
DeepSeek/deepseek-v4-pro,scope-calendar-p2,scope-calendar,principal_scope,controlled_calendar_preference,0.9,0.9322033898305084,True,False,0,0,-0.07500000000000001,0.0,0.5,0.0,2,4,0,2,0.5,3,6,0.9575,5.745,0.0,0,0.025000000000000005,0.15000000000000002
DeepSeek/deepseek-v4-pro,intent-lisbon-p1,intent-lisbon,lifecycle_intent,memops_superseded_lisbon_date,0.5384615384615384,0.8467153284671532,False,True,0,1,0.5,0.5,0.75,0.5,3,4,1,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.16666666666666666,1,0.16666666666666666,1.0
DeepSeek/deepseek-v4-pro,intent-lisbon-p2,intent-lisbon,lifecycle_intent,memops_superseded_lisbon_date,0.75,0.8840579710144928,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,intent-medication-p1,intent-medication,lifecycle_intent,memops_historical_metformin_timeline,0.5454545454545454,0.8548387096774194,True,True,1,1,0.975,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3216666666666667,1.9300000000000002,0.0,0,0.03333333333333333,0.2
DeepSeek/deepseek-v4-pro,intent-medication-p2,intent-medication,lifecycle_intent,memops_historical_metformin_timeline,0.7272727272727273,0.8787878787878788,False,True,0,1,0.5,0.5,1.0,0.0,4,4,0,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.16666666666666666,1,0.16666666666666666,1.0
DeepSeek/deepseek-v4-pro,intent-deadline-p1,intent-deadline,lifecycle_intent,controlled_project_deadline,0.5,0.8205128205128205,True,True,1,1,0.975,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.31916666666666665,1.915,0.0,0,0.025000000000000005,0.15000000000000002
DeepSeek/deepseek-v4-pro,intent-deadline-p2,intent-deadline,lifecycle_intent,controlled_project_deadline,0.7272727272727273,0.873015873015873,False,True,0,1,0.09999999999999998,0.0,0.5,1.0,2,4,2,2,0.5,3,6,0.9366666666666666,5.62,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,intent-address-p1,intent-address,lifecycle_intent,controlled_address_update,0.7272727272727273,0.8709677419354839,True,True,1,1,0.975,0.0,1.0,0.0,4,4,0,2,1.0,6,6,0.001666666666666668,0.010000000000000009,0.0,0,0.016666666666666666,0.1
DeepSeek/deepseek-v4-pro,intent-address-p2,intent-address,lifecycle_intent,controlled_address_update,0.75,0.8827586206896552,False,True,0,0,0.0,0.0,0.75,0.5,3,4,1,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,policy-incident-p1,policy-incident,policy_purpose,controlled_restricted_incident_note,0.7142857142857143,0.8888888888888888,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,policy-incident-p2,policy-incident,policy_purpose,controlled_restricted_incident_note,0.5714285714285714,0.7724137931034483,True,True,1,1,0.95,0.0,0.5,0.5,2,4,1,2,0.6666666666666666,4,6,0.6358333333333334,3.815,0.16666666666666666,1,0.16666666666666666,1.0
DeepSeek/deepseek-v4-pro,policy-expense-p1,policy-expense,policy_purpose,controlled_expense_review,0.6666666666666666,0.8527131782945736,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,policy-expense-p2,policy-expense,policy_purpose,controlled_expense_review,0.6666666666666666,0.8707482993197279,True,True,1,1,0.925,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.19499999999999998,1.17,0.0,0,0.03333333333333333,0.2
DeepSeek/deepseek-v4-pro,policy-medical-p1,policy-medical,policy_purpose,controlled_medical_consent,0.6153846153846154,0.7945205479452054,True,True,1,1,0.925,0.0,0.5,0.5,2,4,1,2,0.6666666666666666,4,6,0.6223,3.7338,0.16666666666666666,1,0.18833333333333335,1.1300000000000001
DeepSeek/deepseek-v4-pro,policy-medical-p2,policy-medical,policy_purpose,controlled_medical_consent,0.6153846153846154,0.7972972972972973,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,policy-forget-audit-p1,policy-forget-audit,policy_purpose,memops_forgotten_phone_detail,0.75,0.8843537414965986,True,True,1,1,1.0,0.0,0.5,0.5,2,4,1,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.16666666666666666,1,0.16666666666666666,1.0
DeepSeek/deepseek-v4-pro,policy-forget-audit-p2,policy-forget-audit,policy_purpose,memops_forgotten_phone_detail,0.75,0.8982035928143712,True,True,1,1,0.75,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.2766666666666667,1.6600000000000004,0.0,0,0.05000000000000001,0.30000000000000004
DeepSeek/deepseek-v4-pro,time-promo-p1,time-promo,as_of_time,controlled_validity_interval,0.8571428571428571,0.9774436090225563,True,True,1,1,0.925,0.0,1.0,0.0,4,4,0,2,1.0,6,6,0.007499999999999997,0.044999999999999984,0.0,0,0.025000000000000005,0.15000000000000002
DeepSeek/deepseek-v4-pro,time-promo-p2,time-promo,as_of_time,controlled_validity_interval,0.8,0.9622641509433962,True,True,1,1,0.995,0.0,1.0,0.0,4,4,0,2,1.0,6,6,0.0001000000000000001,0.0006000000000000006,0.0,0,0.005,0.03
DeepSeek/deepseek-v4-pro,time-oncall-p1,time-oncall,as_of_time,controlled_oncall_interval,0.8461538461538461,0.9734513274336283,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,time-oncall-p2,time-oncall,as_of_time,controlled_oncall_interval,0.8181818181818182,0.9811320754716981,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.3333333333333333,2,0.3333333333333333,2.0
DeepSeek/deepseek-v4-pro,time-address-p1,time-address,as_of_time,controlled_address_interval,0.8181818181818182,0.9444444444444444,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,time-address-p2,time-address,as_of_time,controlled_address_interval,0.8,0.9782608695652174,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
DeepSeek/deepseek-v4-pro,time-consent-p1,time-consent,as_of_time,controlled_consent_interval,0.8666666666666667,0.9506172839506173,False,False,0,0,-0.5,0.5,0.25,0.5,1,4,1,2,0.16666666666666666,1,6,1.6666666666666667,10.0,0.6666666666666666,4,0.6666666666666666,4.0
DeepSeek/deepseek-v4-pro,time-consent-p2,time-consent,as_of_time,controlled_consent_interval,0.8333333333333334,0.9824561403508771,True,True,1,1,0.985,0.0,0.25,0.5,1,4,1,2,0.5,3,6,0.9837666666666666,5.9026,0.16666666666666666,1,0.17166666666666666,1.03
Gemini/gemini-3.6-flash,scope-market-p1,scope-market,principal_scope,rhelm_wrong_namespace_market,0.9166666666666666,0.9461077844311377,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,scope-market-p2,scope-market,principal_scope,rhelm_wrong_namespace_market,0.9166666666666666,0.9403973509933775,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,scope-shipping-p1,scope-shipping,principal_scope,controlled_shipping_address,0.9,0.9365079365079365,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,scope-shipping-p2,scope-shipping,principal_scope,controlled_shipping_address,0.9090909090909091,0.9411764705882353,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,scope-project-p1,scope-project,principal_scope,controlled_project_namespace,0.9,0.9343065693430657,True,True,1,1,1.0,0.0,1.0,0.0,4,4,0,2,1.0,6,6,0.0,0.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,scope-project-p2,scope-project,principal_scope,controlled_project_namespace,0.75,0.9180327868852459,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,scope-calendar-p1,scope-calendar,principal_scope,controlled_calendar_preference,0.9,0.9428571428571428,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,scope-calendar-p2,scope-calendar,principal_scope,controlled_calendar_preference,0.9,0.9322033898305084,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,intent-lisbon-p1,intent-lisbon,lifecycle_intent,memops_superseded_lisbon_date,0.5384615384615384,0.8467153284671532,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,intent-lisbon-p2,intent-lisbon,lifecycle_intent,memops_superseded_lisbon_date,0.75,0.8840579710144928,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,intent-medication-p1,intent-medication,lifecycle_intent,memops_historical_metformin_timeline,0.5454545454545454,0.8548387096774194,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,intent-medication-p2,intent-medication,lifecycle_intent,memops_historical_metformin_timeline,0.7272727272727273,0.8787878787878788,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,intent-deadline-p1,intent-deadline,lifecycle_intent,controlled_project_deadline,0.5,0.8205128205128205,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,intent-deadline-p2,intent-deadline,lifecycle_intent,controlled_project_deadline,0.7272727272727273,0.873015873015873,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,intent-address-p1,intent-address,lifecycle_intent,controlled_address_update,0.7272727272727273,0.8709677419354839,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,intent-address-p2,intent-address,lifecycle_intent,controlled_address_update,0.75,0.8827586206896552,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,policy-incident-p1,policy-incident,policy_purpose,controlled_restricted_incident_note,0.7142857142857143,0.8888888888888888,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,policy-incident-p2,policy-incident,policy_purpose,controlled_restricted_incident_note,0.5714285714285714,0.7724137931034483,True,True,1,1,1.0,0.0,0.5,0.5,2,4,1,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.16666666666666666,1,0.16666666666666666,1.0
Gemini/gemini-3.6-flash,policy-expense-p1,policy-expense,policy_purpose,controlled_expense_review,0.6666666666666666,0.8527131782945736,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,policy-expense-p2,policy-expense,policy_purpose,controlled_expense_review,0.6666666666666666,0.8707482993197279,True,True,1,1,1.0,0.0,0.5,0.5,2,4,1,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.16666666666666666,1,0.16666666666666666,1.0
Gemini/gemini-3.6-flash,policy-medical-p1,policy-medical,policy_purpose,controlled_medical_consent,0.6153846153846154,0.7945205479452054,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,policy-medical-p2,policy-medical,policy_purpose,controlled_medical_consent,0.6153846153846154,0.7972972972972973,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,policy-forget-audit-p1,policy-forget-audit,policy_purpose,memops_forgotten_phone_detail,0.75,0.8843537414965986,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,policy-forget-audit-p2,policy-forget-audit,policy_purpose,memops_forgotten_phone_detail,0.75,0.8982035928143712,True,True,1,1,1.0,0.0,0.5,0.0,2,4,0,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,time-promo-p1,time-promo,as_of_time,controlled_validity_interval,0.8571428571428571,0.9774436090225563,True,True,1,1,1.0,0.0,1.0,0.0,4,4,0,2,1.0,6,6,0.0,0.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,time-promo-p2,time-promo,as_of_time,controlled_validity_interval,0.8,0.9622641509433962,True,True,1,1,1.0,0.0,1.0,0.0,4,4,0,2,1.0,6,6,0.0,0.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,time-oncall-p1,time-oncall,as_of_time,controlled_oncall_interval,0.8461538461538461,0.9734513274336283,True,True,1,1,1.0,0.0,1.0,0.0,4,4,0,2,1.0,6,6,0.0,0.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,time-oncall-p2,time-oncall,as_of_time,controlled_oncall_interval,0.8181818181818182,0.9811320754716981,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.16666666666666666,1,0.16666666666666666,1.0
Gemini/gemini-3.6-flash,time-address-p1,time-address,as_of_time,controlled_address_interval,0.8181818181818182,0.9444444444444444,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,time-address-p2,time-address,as_of_time,controlled_address_interval,0.8,0.9782608695652174,True,True,1,1,1.0,0.0,0.75,0.5,3,4,1,2,0.8333333333333334,5,6,0.3333333333333333,2.0,0.0,0,0.0,0.0
Gemini/gemini-3.6-flash,time-consent-p1,time-consent,as_of_time,controlled_consent_interval,0.8666666666666667,0.9506172839506173,True,True,1,1,1.0,0.0,0.5,0.5,2,4,1,2,0.6666666666666666,4,6,0.6666666666666666,4.0,0.16666666666666666,1,0.16666666666666666,1.0
Gemini/gemini-3.6-flash,time-consent-p2,time-consent,as_of_time,controlled_consent_interval,0.8333333333333334,0.9824561403508771,True,True,1,1,1.0,0.0,1.0,0.0,4,4,0,2,1.0,6,6,0.0,0.0,0.0,0,0.0,0.0
